id,title,text_content,category,word_count,year,authors,venue
paper_0328,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 9,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,14459,2023,"Radford, A. et al.",EMNLP
paper_0329,EfficientNet: Rethinking Model Scaling — Extended Study 97,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,14081,2022,"Vig, J. et al.",AAAI
paper_0330,Scaling Laws for Neural Language Models — Extended Study 15,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,4424,2021,"LeCun, Y. et al.",JMLR
paper_0331,Constitutional AI: Harmlessness from AI Feedback — Extended Study 43,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,8232,2024,"Tan, M. et al.",KDD
paper_0332,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 71,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,12046,2022,"Kaplan, J. et al.",NeurIPS
paper_0333,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 58,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,7527,2021,"Lewis, P. et al.",NeurIPS
paper_0334,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 47,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,11743,2021,"Ouyang, L. et al.",KDD
paper_0335,Constitutional AI: Harmlessness from AI Feedback — Extended Study 71,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,10074,2021,"Ioffe, S. et al.",ACL
paper_0336,Batch Normalization: Accelerating Deep Network Training — Extended Study 30,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,9028,2023,"Ioffe, S. et al.",Nature
paper_0337,Batch Normalization: Accelerating Deep Network Training — Extended Study 25,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,3740,2023,"Krizhevsky, A. et al.",VLDB
paper_0338,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 43,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,10289,2024,"Vig, J. et al.",VLDB
paper_0339,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 89,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,6086,2024,"Ouyang, L. et al.",JMLR
paper_0340,Attention Is All You Need — Extended Study 92,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,8004,2023,"Dao, T. et al.",EMNLP
paper_0341,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 34,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,8327,2021,"Brown, T. et al.",EMNLP
paper_0342,Adam: A Method for Stochastic Optimization — Extended Study 74,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,8843,2024,"Devlin, J. et al.",JMLR
paper_0343,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 46,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,13801,2022,"Tan, M. et al.",ICML
paper_0344,Denoising Diffusion Probabilistic Models — Extended Study 50,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,14621,2024,"Devlin, J. et al.",NeurIPS
paper_0345,Deep Residual Learning for Image Recognition — Extended Study 60,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,10088,2021,"He, K. et al.",Nature
paper_0346,Attention Is All You Need — Extended Study 89,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,11123,2023,"Kaplan, J. et al.",ICML
paper_0347,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 33,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,14968,2024,"Ouyang, L. et al.",VLDB
paper_0348,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 15,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,13377,2023,"Kaplan, J. et al.",NeurIPS
paper_0349,Denoising Diffusion Probabilistic Models — Extended Study 68,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,14088,2024,"Wei, J. et al.",SIGMOD
paper_0350,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 20,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,11410,2023,"Wei, J. et al.",VLDB
paper_0351,Adam: A Method for Stochastic Optimization — Extended Study 85,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,4718,2023,"Lewis, P. et al.",VLDB
paper_0352,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 91,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,6976,2021,"Ouyang, L. et al.",NeurIPS
paper_0353,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 32,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,11133,2023,"Vig, J. et al.",VLDB
paper_0354,Scaling Laws for Neural Language Models — Extended Study 37,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,8122,2024,"Kingma, D. et al.",JMLR
paper_0355,Deep Residual Learning for Image Recognition — Extended Study 16,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,3708,2024,"Kaplan, J. et al.",VLDB
paper_0356,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 56,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,5219,2024,"LeCun, Y. et al.",ICLR
